consulta,candidato,votos,tot_mpio,p_mpio,depto,cod_depto,municipio,cod_mun
Liberal,Juan_Fernando_Cristo,52,191,57,CAQUETA,18,SOLANO,18756
Liberal,Juan_Fernando_Cristo,52,153,73,CAQUETA,18,SOLITA,18785
Liberal,Juan_Fernando_Cristo,138,345,83,CAQUETA,18,VALPARAISO,18860
Liberal,Juan_Fernando_Cristo,1052,5966,37,CAUCA,19,POPAYAN,19001
Liberal,Juan_Fernando_Cristo,129,277,96,CAUCA,19,ALMAGUER,19022
Liberal,Juan_Fernando_Cristo,78,262,63,CAUCA,19,ARGELIA,19050
Liberal,Juan_Fernando_Cristo,192,550,71,CAUCA,19,BALBOA,19075
Liberal,Juan_Fernando_Cristo,45,308,30,CAUCA,19,BOLIVAR,19100
Liberal,Juan_Fernando_Cristo,328,796,86,CAUCA,19,BUENOS AIRES,19110
Liberal,Juan_Fernando_Cristo,144,354,83,CAUCA,19,CAJIBIO,19130
Liberal,Juan_Fernando_Cristo,854,1861,94,CAUCA,19,CALDONO,19137
Liberal,Juan_Fernando_Cristo,666,1773,78,CAUCA,19,CALOTO,19142
Liberal,Juan_Fernando_Cristo,146,658,46,CAUCA,19,CORINTO,19212
Liberal,Juan_Fernando_Cristo,243,634,80,CAUCA,19,EL TAMBO,19256
Liberal,Juan_Fernando_Cristo,226,491,93,CAUCA,19,FLORENCIA,19290
Liberal,Juan_Fernando_Cristo,440,1212,77,CAUCA,19,GUACHENE,19300
Liberal,Juan_Fernando_Cristo,109,442,50,CAUCA,19,GUAPI,19318
Liberal,Juan_Fernando_Cristo,4,50,20,CAUCA,19,INZA,19355
Liberal,Juan_Fernando_Cristo,10,109,21,CAUCA,19,JAMBALO,19364
Liberal,Juan_Fernando_Cristo,146,340,89,CAUCA,19,LA SIERRA,19392
Liberal,Juan_Fernando_Cristo,104,218,95,CAUCA,19,LA VEGA,19397
Liberal,Juan_Fernando_Cristo,125,437,59,CAUCA,19,LOPEZ,19418
Liberal,Juan_Fernando_Cristo,10,115,20,CAUCA,19,MERCADERES,19450
Liberal,Juan_Fernando_Cristo,1359,3510,80,CAUCA,19,MIRANDA,19455
Liberal,Juan_Fernando_Cristo,115,294,82,CAUCA,19,MORALES,19473
Liberal,Juan_Fernando_Cristo,114,442,55,CAUCA,19,PADILLA,19513
Liberal,Juan_Fernando_Cristo,16,71,47,CAUCA,19,PAEZ,19517
Liberal,Juan_Fernando_Cristo,401,955,88,CAUCA,19,PATIA,19532
Liberal,Juan_Fernando_Cristo,121,278,90,CAUCA,19,PIAMONTE,19533
Liberal,Juan_Fernando_Cristo,78,392,41,CAUCA,19,PIENDAMO,19548
Liberal,Juan_Fernando_Cristo,227,1290,37,CAUCA,19,PUERTO TEJADA,19573
Liberal,Juan_Fernando_Cristo,39,129,66,CAUCA,19,PURACE,19585
Liberal,Juan_Fernando_Cristo,224,537,86,CAUCA,19,ROSAS,19622
Liberal,Juan_Fernando_Cristo,246,526,98,CAUCA,19,SAN SEBASTIAN,19693
Liberal,Juan_Fernando_Cristo,846,2592,69,CAUCA,19,SANTANDER DE QUILICHAO,19698
Liberal,Juan_Fernando_Cristo,25,82,62,CAUCA,19,SANTA ROSA,19701
Liberal,Juan_Fernando_Cristo,55,232,50,CAUCA,19,SILVIA,19743
Liberal,Juan_Fernando_Cristo,32,105,64,CAUCA,19,SOTARA,19760
Liberal,Juan_Fernando_Cristo,247,679,76,CAUCA,19,SUAREZ,19780
Liberal,Juan_Fernando_Cristo,2,32,13,CAUCA,19,SUCRE,19785
Liberal,Juan_Fernando_Cristo,252,1216,43,CAUCA,19,TIMBIO,19807
Liberal,Juan_Fernando_Cristo,138,563,49,CAUCA,19,TIMBIQUI,19809
Liberal,Juan_Fernando_Cristo,129,384,69,CAUCA,19,TORIBIO,19821
Liberal,Juan_Fernando_Cristo,15,73,47,CAUCA,19,TOTORO,19824
Liberal,Juan_Fernando_Cristo,669,1700,82,CAUCA,19,VILLA RICA,19845
Liberal,Juan_Fernando_Cristo,861,4861,37,CESAR,20,VALLEDUPAR,20001
Liberal,Juan_Fernando_Cristo,619,1731,75,CESAR,20,AGUACHICA,20011
Liberal,Juan_Fernando_Cristo,453,1738,53,CESAR,20,AGUSTIN CODAZZI,20013
Liberal,Juan_Fernando_Cristo,41,229,36,CESAR,20,ASTREA,20032
Liberal,Juan_Fernando_Cristo,64,643,20,CESAR,20,BECERRIL,20045
Liberal,Juan_Fernando_Cristo,315,824,77,CESAR,20,BOSCONIA,20060
Liberal,Juan_Fernando_Cristo,13,302,9,CESAR,20,CHIMICHAGUA,20175
Liberal,Juan_Fernando_Cristo,29,360,16,CESAR,20,CHIRIGUANA,20178
Liberal,Juan_Fernando_Cristo,98,944,21,CESAR,20,CURUMANI,20228
Liberal,Juan_Fernando_Cristo,301,1438,42,CESAR,20,EL COPEY,20238
Liberal,Juan_Fernando_Cristo,224,776,60,CESAR,20,EL PASO,20250
Liberal,Juan_Fernando_Cristo,41,302,28,CESAR,20,GAMARRA,20295
Liberal,Juan_Fernando_Cristo,281,589,98,CESAR,20,GONZALEZ,20310
Liberal,Juan_Fernando_Cristo,13,63,42,CESAR,20,LA GLORIA,20383
Liberal,Juan_Fernando_Cristo,28,203,31,CESAR,20,LA JAGUA DE IBIRICO,20400
Liberal,Juan_Fernando_Cristo,197,488,82,CESAR,20,MANAURE,20443
Liberal,Juan_Fernando_Cristo,154,949,33,CESAR,20,PAILITAS,20517
Liberal,Juan_Fernando_Cristo,331,1566,43,CESAR,20,PELAYA,20550
Liberal,Juan_Fernando_Cristo,264,632,84,CESAR,20,PUEBLO BELLO,20570
Liberal,Juan_Fernando_Cristo,714,1553,94,CESAR,20,RIO DE ORO,20614
Liberal,Juan_Fernando_Cristo,59,311,38,CESAR,20,LA PAZ,20621
Liberal,Juan_Fernando_Cristo,169,467,75,CESAR,20,SAN ALBERTO,20710
Liberal,Juan_Fernando_Cristo,39,193,41,CESAR,20,SAN DIEGO,20750
Liberal,Juan_Fernando_Cristo,116,314,78,CESAR,20,SAN MARTIN,20770
Liberal,Juan_Fernando_Cristo,32,325,20,CESAR,20,TAMALAMEQUE,20787
Liberal,Juan_Fernando_Cristo,4612,12189,77,CORDOBA,23,MONTERIA,23001
Liberal,Juan_Fernando_Cristo,159,726,45,CORDOBA,23,AYAPEL,23068
Liberal,Juan_Fernando_Cristo,733,2043,73,CORDOBA,23,BUENAVISTA,23079
Liberal,Juan_Fernando_Cristo,237,671,71,CORDOBA,23,CANALETE,23090
Liberal,Juan_Fernando_Cristo,1334,4059,67,CORDOBA,23,CERETE,23162
Liberal,Juan_Fernando_Cristo,583,1233,96,CORDOBA,23,CHIMA,23168
Liberal,Juan_Fernando_Cristo,529,2377,45,CORDOBA,23,CHINU,23182
Liberal,Juan_Fernando_Cristo,540,1595,69,CORDOBA,23,CIENAGA DE ORO,23189
Liberal,Juan_Fernando_Cristo,459,3021,31,CORDOBA,23,COTORRA,23300
Liberal,Juan_Fernando_Cristo,226,564,82,CORDOBA,23,LA APARTADA,23350
Liberal,Juan_Fernando_Cristo,583,3858,31,CORDOBA,23,LORICA,23417
Liberal,Juan_Fernando_Cristo,286,620,93,CORDOBA,23,LOS CORDOBAS,23419
Liberal,Juan_Fernando_Cristo,242,1909,26,CORDOBA,23,MOMIL,23464
Liberal,Juan_Fernando_Cristo,188,1570,25,CORDOBA,23,MONTELIBANO,23466
Liberal,Juan_Fernando_Cristo,889,2490,72,CORDOBA,23,MO?ITOS,23500
Liberal,Juan_Fernando_Cristo,429,1267,69,CORDOBA,23,PLANETA RICA,23555
Liberal,Juan_Fernando_Cristo,617,1368,91,CORDOBA,23,PUEBLO NUEVO,23570
Liberal,Juan_Fernando_Cristo,129,809,32,CORDOBA,23,PUERTO ESCONDIDO,23574
Liberal,Juan_Fernando_Cristo,166,445,75,CORDOBA,23,PUERTO LIBERTADOR,23580
Liberal,Juan_Fernando_Cristo,160,480,67,CORDOBA,23,PURISIMA,23586
Liberal,Juan_Fernando_Cristo,342,1109,64,CORDOBA,23,SAHAGUN,23660
Liberal,Juan_Fernando_Cristo,599,1491,82,CORDOBA,23,SAN ANDRES SOTAVENTO,23670
Liberal,Juan_Fernando_Cristo,247,1676,30,CORDOBA,23,SAN ANTERO,23672
Liberal,Juan_Fernando_Cristo,306,1320,47,CORDOBA,23,SAN BERNARDO DEL VIENTO,23675
Liberal,Juan_Fernando_Cristo,239,640,76,CORDOBA,23,SAN CARLOS,23678
Liberal,Juan_Fernando_Cristo,111,321,69,CORDOBA,23,SAN JOSE DE URE,23682
Liberal,Juan_Fernando_Cristo,727,1827,81,CORDOBA,23,SAN PELAYO,23686
Liberal,Juan_Fernando_Cristo,550,2236,50,CORDOBA,23,TIERRALTA,23807
Liberal,Juan_Fernando_Cristo,212,1226,35,CORDOBA,23,TUCHIN,23815
Liberal,Juan_Fernando_Cristo,795,2258,71,CORDOBA,23,VALENCIA,23855
Liberal,Juan_Fernando_Cristo,69,1041,14,CUNDINAMARCA,25,AGUA DE DIOS,25001
Liberal,Juan_Fernando_Cristo,120,297,82,CUNDINAMARCA,25,ALBAN,25019
Liberal,Juan_Fernando_Cristo,27,479,12,CUNDINAMARCA,25,ANAPOIMA,25035
Liberal,Juan_Fernando_Cristo,39,422,19,CUNDINAMARCA,25,ANOLAIMA,25040
Liberal,Juan_Fernando_Cristo,45,158,60,CUNDINAMARCA,25,ARBELAEZ,25053
Liberal,Juan_Fernando_Cristo,142,301,96,CUNDINAMARCA,25,BELTRAN,25086
Liberal,Juan_Fernando_Cristo,18,63,60,CUNDINAMARCA,25,BITUIMA,25095
Liberal,Juan_Fernando_Cristo,89,554,33,CUNDINAMARCA,25,BOJACA,25099
Liberal,Juan_Fernando_Cristo,39,128,64,CUNDINAMARCA,25,CABRERA,25120
Liberal,Juan_Fernando_Cristo,49,681,15,CUNDINAMARCA,25,CACHIPAY,25123
Liberal,Juan_Fernando_Cristo,110,1008,24,CUNDINAMARCA,25,CAJICA,25126
Liberal,Juan_Fernando_Cristo,3,39,18,CUNDINAMARCA,25,CAPARRAPI,25148
Liberal,Juan_Fernando_Cristo,25,101,53,CUNDINAMARCA,25,CAQUEZA,25151
Liberal,Juan_Fernando_Cristo,34,114,63,CUNDINAMARCA,25,CARMEN DE CARUPA,25154
Liberal,Juan_Fernando_Cristo,0,43,0,CUNDINAMARCA,25,CHAGUANI,25168
Liberal,Juan_Fernando_Cristo,997,4114,51,CUNDINAMARCA,25,CHIA,25175
Liberal,Juan_Fernando_Cristo,4,51,19,CUNDINAMARCA,25,CHIPAQUE,25178
Liberal,Juan_Fernando_Cristo,16,110,33,CUNDINAMARCA,25,CHOACHI,25181
Liberal,Juan_Fernando_Cristo,68,294,48,CUNDINAMARCA,25,CHOCONTA,25183
Liberal,Juan_Fernando_Cristo,20,197,22,CUNDINAMARCA,25,COGUA,25200
Liberal,Juan_Fernando_Cristo,56,403,29,CUNDINAMARCA,25,COTA,25214
Liberal,Juan_Fernando_Cristo,4,53,16,CUNDINAMARCA,25,CUCUNUBA,25224
Liberal,Juan_Fernando_Cristo,392,1804,44,CUNDINAMARCA,25,EL COLEGIO,25245
Liberal,Juan_Fernando_Cristo,32,80,82,CUNDINAMARCA,25,EL PEÃƒâ€˜ON,25258
Liberal,Juan_Fernando_Cristo,72,425,41,CUNDINAMARCA,25,EL ROSAL,25260
Liberal,Juan_Fernando_Cristo,393,6148,14,CUNDINAMARCA,25,FACATATIVA,25269
Liberal,Juan_Fernando_Cristo,41,129,65,CUNDINAMARCA,25,FOMEQUE,25279
Liberal,Juan_Fernando_Cristo,6,19,67,CUNDINAMARCA,25,FOSCA,25281
Liberal,Juan_Fernando_Cristo,336,1387,52,CUNDINAMARCA,25,FUNZA,25286
Liberal,Juan_Fernando_Cristo,12,62,41,CUNDINAMARCA,25,FUQUENE,25288
Liberal,Juan_Fernando_Cristo,262,1860,30,CUNDINAMARCA,25,FUSAGASUGA,25290
Liberal,Juan_Fernando_Cristo,14,74,40,CUNDINAMARCA,25,GACHALA,25293
Liberal,Juan_Fernando_Cristo,21,129,33,CUNDINAMARCA,25,GACHANCIPA,25295
Liberal,Juan_Fernando_Cristo,46,151,67,CUNDINAMARCA,25,GACHETA,25297
Liberal,Juan_Fernando_Cristo,2,15,29,CUNDINAMARCA,25,GAMA,25299
Liberal,Juan_Fernando_Cristo,1596,4257,77,CUNDINAMARCA,25,GIRARDOT,25307
Liberal,Juan_Fernando_Cristo,6,176,7,CUNDINAMARCA,25,GRANADA,25312
Liberal,Juan_Fernando_Cristo,59,308,42,CUNDINAMARCA,25,GUACHETA,25317
Liberal,Juan_Fernando_Cristo,45,977,10,CUNDINAMARCA,25,GUADUAS,25320
Liberal,Juan_Fernando_Cristo,110,323,73,CUNDINAMARCA,25,GUASCA,25322
Liberal,Juan_Fernando_Cristo,7,55,26,CUNDINAMARCA,25,GUATAQUI,25324
Liberal,Juan_Fernando_Cristo,3,24,27,CUNDINAMARCA,25,GUATAVITA,25326
Liberal,Juan_Fernando_Cristo,95,443,44,CUNDINAMARCA,25,GUAYABAL DE SIQUIMA,25328
Liberal,Juan_Fernando_Cristo,7,65,23,CUNDINAMARCA,25,GUAYABETAL,25335
Liberal,Juan_Fernando_Cristo,123,272,90,CUNDINAMARCA,25,GUTIERREZ,25339
Liberal,Juan_Fernando_Cristo,57,154,77,CUNDINAMARCA,25,JERUSALEN,25368
Liberal,Juan_Fernando_Cristo,1,25,9,CUNDINAMARCA,25,JUNIN,25372
Liberal,Juan_Fernando_Cristo,45,525,18,CUNDINAMARCA,25,LA CALERA,25377
Liberal,Juan_Fernando_Cristo,306,1801,35,CUNDINAMARCA,25,LA MESA,25386
Liberal,Juan_Fernando_Cristo,28,200,29,CUNDINAMARCA,25,LA PALMA,25394
Liberal,Juan_Fernando_Cristo,1,14,14,CUNDINAMARCA,25,LA PEÃƒâ€˜A,25398
Liberal,Juan_Fernando_Cristo,150,758,42,CUNDINAMARCA,25,LA VEGA,25402
Liberal,Juan_Fernando_Cristo,6,106,12,CUNDINAMARCA,25,LENGUAZAQUE,25407
Liberal,Juan_Fernando_Cristo,45,166,60,CUNDINAMARCA,25,MACHETA,25426
Liberal,Juan_Fernando_Cristo,204,1200,38,CUNDINAMARCA,25,MADRID,25430
Liberal,Juan_Fernando_Cristo,12,142,18,CUNDINAMARCA,25,MANTA,25436
Liberal,Juan_Fernando_Cristo,6,35,38,CUNDINAMARCA,25,MEDINA,25438
Liberal,Juan_Fernando_Cristo,136,1125,26,CUNDINAMARCA,25,MOSQUERA,25473
Liberal,Juan_Fernando_Cristo,55,135,83,CUNDINAMARCA,25,NARIÃƒâ€˜O,25483
Liberal,Juan_Fernando_Cristo,153,498,65,CUNDINAMARCA,25,NEMOCON,25486
Liberal,Juan_Fernando_Cristo,43,858,10,CUNDINAMARCA,25,NILO,25488
Liberal,Juan_Fernando_Cristo,0,4,0,CUNDINAMARCA,25,NIMAIMA,25489
Liberal,Juan_Fernando_Cristo,80,183,91,CUNDINAMARCA,25,NOCAIMA,25491
Liberal,Juan_Fernando_Cristo,92,225,84,CUNDINAMARCA,25,VENECIA,25506
Liberal,Juan_Fernando_Cristo,144,464,63,CUNDINAMARCA,25,PACHO,25513
Liberal,Juan_Fernando_Cristo,170,437,78,CUNDINAMARCA,25,PAIME,25518
Liberal,Juan_Fernando_Cristo,35,122,58,CUNDINAMARCA,25,PANDI,25524
Liberal,Juan_Fernando_Cristo,17,88,40,CUNDINAMARCA,25,PARATEBUENO,25530
Liberal,Juan_Fernando_Cristo,6,300,4,CUNDINAMARCA,25,PASCA,25535
Liberal,Juan_Fernando_Cristo,59,361,34,CUNDINAMARCA,25,PUERTO SALGAR,25572
Liberal,Juan_Fernando_Cristo,45,155,62,CUNDINAMARCA,25,PULI,25580
Liberal,Juan_Fernando_Cristo,0,14,0,CUNDINAMARCA,25,QUEBRADANEGRA,25592
Liberal,Juan_Fernando_Cristo,2,19,25,CUNDINAMARCA,25,QUETAME,25594
Liberal,Juan_Fernando_Cristo,120,275,90,CUNDINAMARCA,25,QUIPILE,25596
Liberal,Juan_Fernando_Cristo,49,491,21,CUNDINAMARCA,25,APULO,25599
Liberal,Juan_Fernando_Cristo,881,1912,95,CUNDINAMARCA,25,RICAURTE,25612
Liberal,Juan_Fernando_Cristo,40,200,43,CUNDINAMARCA,25,SAN ANTONIO DE TEQUENDAMA,25645
Liberal,Juan_Fernando_Cristo,161,393,85,CUNDINAMARCA,25,SAN BERNARDO,25649
Liberal,Juan_Fernando_Cristo,6,53,30,CUNDINAMARCA,25,SAN CAYETANO,25653
Liberal,Juan_Fernando_Cristo,25,102,53,CUNDINAMARCA,25,SAN FRANCISCO,25658
Liberal,Juan_Fernando_Cristo,84,602,29,CUNDINAMARCA,25,SAN JUAN DE RIO SECO,25662
Liberal,Juan_Fernando_Cristo,19,140,29,CUNDINAMARCA,25,SASAIMA,25718
Liberal,Juan_Fernando_Cristo,64,262,51,CUNDINAMARCA,25,SESQUILE,25736
Liberal,Juan_Fernando_Cristo,45,483,20,CUNDINAMARCA,25,SIBATE,25740
Liberal,Juan_Fernando_Cristo,169,464,75,CUNDINAMARCA,25,SILVANIA,25743
Liberal,Juan_Fernando_Cristo,127,306,87,CUNDINAMARCA,25,SIMIJACA,25745
Liberal,Juan_Fernando_Cristo,1593,6122,55,CUNDINAMARCA,25,SOACHA,25754
Liberal,Juan_Fernando_Cristo,48,511,20,CUNDINAMARCA,25,SOPO,25758
Liberal,Juan_Fernando_Cristo,118,414,63,CUNDINAMARCA,25,SUBACHOQUE,25769
Liberal,Juan_Fernando_Cristo,78,287,58,CUNDINAMARCA,25,SUESCA,25772
Liberal,Juan_Fernando_Cristo,32,86,76,CUNDINAMARCA,25,SUPATA,25777
Liberal,Juan_Fernando_Cristo,17,63,57,CUNDINAMARCA,25,SUSA,25779
Liberal,Juan_Fernando_Cristo,9,97,20,CUNDINAMARCA,25,SUTATAUSA,25781
Liberal,Juan_Fernando_Cristo,26,527,11,CUNDINAMARCA,25,TABIO,25785
Liberal,Juan_Fernando_Cristo,10,148,14,CUNDINAMARCA,25,TAUSA,25793
Liberal,Juan_Fernando_Cristo,73,353,42,CUNDINAMARCA,25,TENA,25797
Liberal,Juan_Fernando_Cristo,41,362,24,CUNDINAMARCA,25,TENJO,25799
Liberal,Juan_Fernando_Cristo,12,200,13,CUNDINAMARCA,25,TIBACUY,25805
Liberal,Juan_Fernando_Cristo,1,8,33,CUNDINAMARCA,25,TIBIRITA,25807
Liberal,Juan_Fernando_Cristo,153,694,46,CUNDINAMARCA,25,TOCAIMA,25815
Liberal,Juan_Fernando_Cristo,90,409,48,CUNDINAMARCA,25,TOCANCIPA,25817
Liberal,Juan_Fernando_Cristo,30,184,35,CUNDINAMARCA,25,TOPAIPI,25823
Liberal,Juan_Fernando_Cristo,3,20,43,CUNDINAMARCA,25,UBALA,25839
Liberal,Juan_Fernando_Cristo,1,46,5,CUNDINAMARCA,25,UBAQUE,25841
Liberal,Juan_Fernando_Cristo,115,617,43,CUNDINAMARCA,25,UBATE,25843
Liberal,Juan_Fernando_Cristo,182,519,73,CUNDINAMARCA,25,UNE,25845
Liberal,Juan_Fernando_Cristo,53,311,34,CUNDINAMARCA,25,UTICA,25851
Liberal,Juan_Fernando_Cristo,1,14,14,CUNDINAMARCA,25,VERGARA,25862
Liberal,Juan_Fernando_Cristo,32,428,16,CUNDINAMARCA,25,VIANI,25867
Liberal,Juan_Fernando_Cristo,2,57,7,CUNDINAMARCA,25,VILLAGOMEZ,25871
Liberal,Juan_Fernando_Cristo,67,211,71,CUNDINAMARCA,25,VILLAPINZON,25873
Liberal,Juan_Fernando_Cristo,41,404,21,CUNDINAMARCA,25,VILLETA,25875
Liberal,Juan_Fernando_Cristo,16,618,5,CUNDINAMARCA,25,VIOTA,25878
Liberal,Juan_Fernando_Cristo,55,157,76,CUNDINAMARCA,25,YACOPI,25885
Liberal,Juan_Fernando_Cristo,143,569,52,CUNDINAMARCA,25,ZIPACON,25898
Liberal,Juan_Fernando_Cristo,262,1708,33,CUNDINAMARCA,25,ZIPAQUIRA,25899
Liberal,Juan_Fernando_Cristo,118,2110,12,CHOCO,27,QUIBDO,27001
Liberal,Juan_Fernando_Cristo,11,254,9,CHOCO,27,ACANDI,27006
Liberal,Juan_Fernando_Cristo,19,153,26,CHOCO,27,ALTO BAUDO,27025
Liberal,Juan_Fernando_Cristo,7,148,10,CHOCO,27,ATRATO,27050
Liberal,Juan_Fernando_Cristo,77,956,17,CHOCO,27,BAGADO,27073
Liberal,Juan_Fernando_Cristo,104,306,69,CHOCO,27,BAHIA SOLANO,27075
Liberal,Juan_Fernando_Cristo,26,333,16,CHOCO,27,BAJO BAUDO,27077
Liberal,Juan_Fernando_Cristo,14,134,21,CHOCO,27,BOJAYA,27099
Liberal,Juan_Fernando_Cristo,8,158,11,CHOCO,27,CANTON DE SAN PABLO,27135
Liberal,Juan_Fernando_Cristo,7,156,9,CHOCO,27,CARMEN DEL DARIEN,27150
Liberal,Juan_Fernando_Cristo,12,184,13,CHOCO,27,CERTEGUI,27160
Liberal,Juan_Fernando_Cristo,204,645,65,CHOCO,27,CONDOTO,27205
Liberal,Juan_Fernando_Cristo,11,117,21,CHOCO,27,EL CARMEN,27245
Liberal,Juan_Fernando_Cristo,10,223,9,CHOCO,27,EL LITORAL DEL SAN JUAN,27250
Liberal,Juan_Fernando_Cristo,18,515,7,CHOCO,27,ITSMINA,27361
Liberal,Juan_Fernando_Cristo,4,33,27,CHOCO,27,JURADO,27372
Liberal,Juan_Fernando_Cristo,30,516,12,CHOCO,27,LLORO,27413
Liberal,Juan_Fernando_Cristo,13,277,10,CHOCO,27,MEDIO ATRATO,27425
Liberal,Juan_Fernando_Cristo,67,201,71,CHOCO,27,MEDIO BAUDÃƒâ€œ,27430
Liberal,Juan_Fernando_Cristo,14,156,19,CHOCO,27,MEDIO SAN JUAN,27450
Liberal,Juan_Fernando_Cristo,12,188,13,CHOCO,27,NOVITA,27491
Liberal,Juan_Fernando_Cristo,9,86,23,CHOCO,27,NUQUI,27495
Liberal,Juan_Fernando_Cristo,14,100,32,CHOCO,27,RIO IRO,27580
Liberal,Juan_Fernando_Cristo,15,80,38,CHOCO,27,RIO QUITO,27600
Liberal,Juan_Fernando_Cristo,25,557,9,CHOCO,27,RIOSUCIO,27615
Liberal,Juan_Fernando_Cristo,1,27,8,CHOCO,27,SAN JOSE DEL PALMAR,27660
Liberal,Juan_Fernando_Cristo,7,40,35,CHOCO,27,SIPI,27745
Liberal,Juan_Fernando_Cristo,17,438,8,CHOCO,27,TADO,27787
Liberal,Juan_Fernando_Cristo,2,104,4,CHOCO,27,UNGUIA,27800
Liberal,Juan_Fernando_Cristo,1,86,2,CHOCO,27,UNION PANAMERICANA,27810
Liberal,Juan_Fernando_Cristo,397,8511,10,HUILA,41,NEIVA,41001
Liberal,Juan_Fernando_Cristo,20,560,7,HUILA,41,ACEVEDO,41006
Liberal,Juan_Fernando_Cristo,15,806,4,HUILA,41,AGRADO,41013
Liberal,Juan_Fernando_Cristo,44,1134,8,HUILA,41,AIPE,41016
Liberal,Juan_Fernando_Cristo,36,1081,7,HUILA,41,ALGECIRAS,41020
Liberal,Juan_Fernando_Cristo,8,193,9,HUILA,41,ALTAMIRA,41026
Liberal,Juan_Fernando_Cristo,8,213,8,HUILA,41,BARAYA,41078
Liberal,Juan_Fernando_Cristo,36,944,8,HUILA,41,CAMPOALEGRE,41132
Liberal,Juan_Fernando_Cristo,4,214,4,HUILA,41,COLOMBIA,41206
Liberal,Juan_Fernando_Cristo,10,124,17,HUILA,41,ELIAS,41244
Liberal,Juan_Fernando_Cristo,56,1529,8,HUILA,41,GARZON,41298
Liberal,Juan_Fernando_Cristo,42,425,21,HUILA,41,GIGANTE,41306
Liberal,Juan_Fernando_Cristo,19,355,11,HUILA,41,GUADALUPE,41319
Liberal,Juan_Fernando_Cristo,18,296,13,HUILA,41,HOBO,41349
Liberal,Juan_Fernando_Cristo,26,233,24,HUILA,41,IQUIRA,41357
Liberal,Juan_Fernando_Cristo,27,334,17,HUILA,41,ISNOS,41359
Liberal,Juan_Fernando_Cristo,25,308,17,HUILA,41,LA ARGENTINA,41378
Liberal,Juan_Fernando_Cristo,67,2454,6,HUILA,41,LA PLATA,41396
Liberal,Juan_Fernando_Cristo,5,63,16,HUILA,41,NATAGA,41483
Liberal,Juan_Fernando_Cristo,18,153,26,HUILA,41,OPORAPA,41503
Liberal,Juan_Fernando_Cristo,11,168,13,HUILA,41,PAICOL,41518
Liberal,Juan_Fernando_Cristo,17,353,10,HUILA,41,PALERMO,41524
Liberal,Juan_Fernando_Cristo,21,575,8,HUILA,41,PALESTINA,41530
Liberal,Juan_Fernando_Cristo,24,432,11,HUILA,41,PITAL,41548
Liberal,Juan_Fernando_Cristo,82,949,18,HUILA,41,PITALITO,41551
Liberal,Juan_Fernando_Cristo,20,704,6,HUILA,41,RIVERA,41615
Liberal,Juan_Fernando_Cristo,12,246,10,HUILA,41,SALADOBLANCO,41660
Liberal,Juan_Fernando_Cristo,38,418,19,HUILA,41,SAN AGUSTIN,41668
Liberal,Juan_Fernando_Cristo,20,252,17,HUILA,41,SANTA MARIA,41676
Liberal,Juan_Fernando_Cristo,8,177,9,HUILA,41,SUAZA,41770
Liberal,Juan_Fernando_Cristo,18,351,10,HUILA,41,TARQUI,41791
Liberal,Juan_Fernando_Cristo,4,202,4,HUILA,41,TESALIA,41797
Liberal,Juan_Fernando_Cristo,16,356,9,HUILA,41,TELLO,41799
Liberal,Juan_Fernando_Cristo,8,1007,2,HUILA,41,TERUEL,41801
Liberal,Juan_Fernando_Cristo,16,275,12,HUILA,41,TIMANA,41807
Liberal,Juan_Fernando_Cristo,19,136,28,HUILA,41,VILLAVIEJA,41872
Liberal,Juan_Fernando_Cristo,13,127,22,HUILA,41,YAGUARA,41885
Liberal,Juan_Fernando_Cristo,1434,3823,76,LA GUAJIRA,44,RIOHACHA,44001
Liberal,Juan_Fernando_Cristo,10,83,29,LA GUAJIRA,44,ALBANIA,44035
Liberal,Juan_Fernando_Cristo,93,308,62,LA GUAJIRA,44,BARRANCAS,44078
Liberal,Juan_Fernando_Cristo,107,326,67,LA GUAJIRA,44,DIBULLA,44090
Liberal,Juan_Fernando_Cristo,473,1079,89,LA GUAJIRA,44,DISTRACCION,44098
Liberal,Juan_Fernando_Cristo,162,468,70,LA GUAJIRA,44,EL MOLINO,44110
Liberal,Juan_Fernando_Cristo,131,653,41,LA GUAJIRA,44,FONSECA,44279
Liberal,Juan_Fernando_Cristo,201,531,76,LA GUAJIRA,44,HATONUEVO,44378
Liberal,Juan_Fernando_Cristo,134,426,64,LA GUAJIRA,44,LA JAGUA DEL PILAR,44420
Liberal,Juan_Fernando_Cristo,261,1294,41,LA GUAJIRA,44,MAICAO,44430
Liberal,Juan_Fernando_Cristo,50,334,31,LA GUAJIRA,44,MANAURE,44560
Liberal,Juan_Fernando_Cristo,164,497,69,LA GUAJIRA,44,SAN JUAN DEL CESAR,44650
Liberal,Juan_Fernando_Cristo,206,1032,42,LA GUAJIRA,44,URIBIA,44847
Liberal,Juan_Fernando_Cristo,48,177,56,LA GUAJIRA,44,URUMITA,44855
Liberal,Juan_Fernando_Cristo,63,568,22,LA GUAJIRA,44,VILLANUEVA,44874
Liberal,Juan_Fernando_Cristo,2213,28724,16,MAGDALENA,47,SANTA MARTA,47001
Liberal,Juan_Fernando_Cristo,18,181,20,MAGDALENA,47,ALGARROBO,47030
Liberal,Juan_Fernando_Cristo,89,759,24,MAGDALENA,47,ARACATACA,47053
Liberal,Juan_Fernando_Cristo,248,873,57,MAGDALENA,47,ARIGUANI,47058
